comment_id,entry_id,author_id,owner_id,comment_body,,,class
2427,5857,4997,0,"Pierre Kudos for stepping outside of your box. Plus you are earning additional income and you won't have to worry about riders """"dirtying"""" your car. What a cool idea to pursue.",,,0
2428,5680,2803,0,Wowowowowowowowowowowowowowowowowowow,,,1
2429,5891,2803,0,VERY GOOD MAX,,,1
2430,5894,2803,0,And that's the truth!,,,1
2432,5863,4997,0,Stephen Yes this was a particularly challenging experience of which to be a part. Willingly volunteering to join the team was a risk in and of itself. How do you believe this will affect your future risk-taking endeavors?,,,1
2433,5881,4997,0,"Trevor Agreed. Speaking up in team meetings can definitely be intimidating and risky. Now that you are beginning to become more comfortable doing so how do you think this will affect your decision to voice your opinions in the """"real world""""?",,,1
2434,5882,4997,0,Trevor Could you elaborate a bit more. What new recipe have you tried to create in the last week?,,,1
2435,5848,4997,0,"Vlad Thank you for openly and candidly sharing about your unethical and ethical experience. Do you have a """"thought process"""" for determining when using your exceptional technical skills is for the good/bad?",,,1
2436,5858,4997,0,"Vlad Agreed! At first traveling on your own can definitely be scary. Especially until you get acclimated to the """"process"""". I'm curious did you take any particular steps or use any particular """"tools"""" to ease/clarify your mind along the way? How did the journey there compare to the journey home?",,,1
2437,5842,4997,0,Wesley How cool! Thank you for taking the time to try something new on your own. Half way up the wall is an excellent start. To be honest I've always wanted to try rock climbing as well but for some reason have been hesitant. Thanks for the encouraging push! On a side note I recently started watching the following documentary on Netflix. Holy...WOW! https://www.dawnwall-film.com/,,,0
2439,5891,4997,0,Max Kudos to you for trying something new on your own. Cooking once you become comfortable can be quite rewarding. Plus doing so is a much healthier option compared to eating out all of the time. Pinterest is a great resource and there cookbooks specifically for college students as well. https://www.google.com/search?q=healthy+cookbook+for+college+students&oq=Healthy+Cookbook+for+College+Students&aqs=chrome.0.0l2.5329j0j7&sourceid=chrome&ie=UTF-8,,,1
2440,5890,4997,0,"Gillian Yes kudos for at least trying. Ain't no shame in that game! Did you notice if there were any students in attendance? A note for HHD...Advertise """"Black-Tie"""". My husband and I had a similar experience at a wedding only we couldn't leave. Talk about uncomfortable and embarrassing. Nonetheless we lived to see another day. :)",,,1
2441,5898,2803,0,AYYEEE CHEF RIHAD YOU DA MAN BRO,,,1
2442,5898,4997,0,Rihad No worries. Unless you are blessed with a natural cooking talent doing so takes time. Having a set recipe to follow in the beginning helps as well. Don't give up. You got this.,,,1
2443,5917,2440,0,Trevor I agree that while there is so much incredible art to see the trek between campus and downtown can be challenging on a hot summer day! Maybe closing off College Ave instead of Allen St could help? Glad you had a good time. Would love to try that hot sauce some day.,,,1
2444,5930,2440,0,A friendly art competition would be nice! It would be interesting to see what the community appreciates when they observe the art displays.,,,1
2445,5929,2440,0,Yes especially with the increased usage of credit cards and mobile payment having to grab cash at the ATM can be a hassle. Maybe you should recommend the Arts Fest committee to accept payments through hardware like Square!,,,1
2447,5942,4997,0,Rachel Kudos to you for holding down a job while a full-time student. I agree that certainly is not an easy task.,,,1
2448,5944,4997,0,"John Your title is catchy and creative; I was definitely intrigued to read more. Additionally I am impressed with the """"web of communication"""" that you and your peers established and maintained. Kudos!",,,1
2449,5945,4997,0,"John Your quote...""""I deem my work ethic great but not perfect. Nobody is perfect and therefore always room to improve especially when starting a career position"""" is on point.",,,1
2453,5938,4997,0,Satchel I'm curious. What methods of communication is/was used? Face-to-face email text etc.?,,,1
2462,5966,4997,0,Jack Kudos for pointing out all the things that went wrong with regard to communication in your project management class. As a result of that experience do you have a tendency to take the lead?,,,1
2463,5949,4997,0,"Liam How right you are. Asking thoughtful questions certainly is a key to communication. Learning to """"repeat"""" what you've heard can come in handy as well. For example What I hear you saying is...""""",,,1
2464,5960,4997,0,Muhammad You mentioned that getting to the point where a team genuinely works together is a long and arduous process. Why do you think that is? What can we specifically Live It do to improve that experience?,,,1
